PMC accession number (PMCID),Paragraph,IUPAC name,SMILES,1H NMR text,13C NMR text,1H NMR conditions,1H NMR chemical shifts,13C NMR conditions,13C NMR chemical shifts,PMID,Article Citation,Journal Name,Article publication time,License,LastUpdated (YYYY-MM-DD HH:MM:SS),Retracted
PMC8692498,"Benzyl 2-[2,4-dioxo-1-(prop-2-en-1-yl)-1,4-dihydroquinazolin-3(2H)-yl]propanoate (2b) White solid (EtOAc); mp 95-97 °C; 1H NMR (DMSO-d6, 400 MHz) δ 8.08 (1H, d, J = 8 Hz, H-5), 7.75 (1H, t, J = 8 Hz, H-7), 7.57 (1H, s, H-8), 7.23-7.33 (6H, m, H-6, Ph), 5.78-5.86 (1H, m, CH=), 5.60-5.62 (1H, m, CH), 5.05-5.15 (2H, m, =CH2), 4.52 (2H, s, CH2), 1.58 (3H, d, J = 7 Hz, CH3); 13C NMR (DMSO-d6, 100 MHz) δ 169.48, 160.42, 149.36, 139.23, 135.65, 135,54, 132.15, 128.42, 128.25, 127.94, 127.79, 123.15, 116.58, 114.87, 114.02, 66.32, 52.58, 42.88, 14.03.","Benzyl 2-[2,4-dioxo-1-(prop-2-en-1-yl)-1,4-dihydroquinazolin-3(2H)-yl]propanoate",CC(N1C(N(CC=C)C2=C(C=CC=C2)C1=O)=O)C(OCC3=CC=CC=C3)=O,"1H NMR (DMSO-d6, 400 MHz) δ 8.08 (1H, d, J = 8 Hz, H-5), 7.75 (1H, t, J = 8 Hz, H-7), 7.57 (1H, s, H-8), 7.23-7.33 (6H, m, H-6, Ph), 5.78-5.86 (1H, m, CH=), 5.60-5.62 (1H, m, CH), 5.05-5.15 (2H, m, =CH2), 4.52 (2H, s, CH2), 1.58 (3H, d, J = 7 Hz, CH3)","13C NMR (DMSO-d6, 100 MHz) δ 169.48, 160.42, 149.36, 139.23, 135.65, 135,54, 132.15, 128.42, 128.25, 127.94, 127.79, 123.15, 116.58, 114.87, 114.02, 66.32, 52.58, 42.88, 14.03","DMSO-d6, 400 MHz","8.08 (1H, d, J = 8 Hz, H-5), 7.75 (1H, t, J = 8 Hz, H-7), 7.57 (1H, s, H-8), 7.23-7.33 (6H, m, H-6, Ph), 5.78-5.86 (1H, m, CH=), 5.60-5.62 (1H, m, CH), 5.05-5.15 (2H, m, =CH2), 4.52 (2H, s, CH2), 1.58 (3H, d, J = 7 Hz, CH3)","DMSO-d6, 100 MHz","169.48, 160.42, 149.36, 139.23, 135.65, 135,54, 132.15, 128.42, 128.25, 127.94, 127.79, 123.15, 116.58, 114.87, 114.02, 66.32, 52.58, 42.88, 14.03",34934125.0,Sci Rep. 2021 Dec 21; 11:24380,Sci Rep,2021.0,CC BY,2021-12-29 23:17:35,no
PMC10052587,"A mixture of 4.65 g (0.0194 mol) of 1,2-dibromocyclohexene 4, 8.67 g (0.0379 mol) of diphenylvinylphosphine oxide 5, 7.38 g (0.0729 mol) of triethylamine, 0.18 g (0.8 mmol) of palladium acetate and 1.04 g (3.2 mmol) of tris o-tollylphosphine in 10 mL of acetonitrile was heated in a capped heavy-walled Pyrex tube flushed with argon in a steam bath at 110 °C for 72 h. After cooling, the mixture was washed with three small portions of a 5% solution of hydrochloric acid and dried over MgSO4. Next, the solvent was evaporated and the product was isolated with a silica gel column (CHCl3:acetone 8:1) to give 6.62 g (64%) of 1,2-bis ((E)-2-diphenylphospinoylethenyl)-cyclohex-1-ene as a yellow pale crystal.  Yellow pale solid, mp 226–227 °C, Anal. Calcd. for C34H32O2P2 C, 76.39; H, 6.03; Found C, 76.16; H, 6.06.  NMR 31PNMR (CDCl3, 202 MHz): δ 25.17 ppm.  1H NMR (CDCl3, 500 MHz): δ 1.69 (s, 4H), 2.39 (s, 4H), 6.38 (dd, J = 17.0 and 20.8 Hz, 2H), 7.44–7.49 (m, 8H), 7.51–7.54 (m, 4H), 7.57 (dd, J = 17.3 and 19.8 Hz, 2H), 7.67–7.71 (m, 8H). 13C NMR (CDCl3, 126 MHz): δ 21.8, 26.7, 120.9 (d, J = 103.5 Hz), 128.6 (d, J = 12.7 Hz), 131.4 (d, J = 10.0 Hz), 131.8 (d, J = 2.7 Hz), 132.7 (d, J = 105.4 Hz), 137.4 (d, J = 18.2 Hz), 143.4 (d, J = 5.5 Hz).  2.3. Synthesis of Polymeric Sorbent","1,2-bis ((E)-2-diphenylphospinoylethenyl)-cyclohex-1-ene",O=P(/C=C/C1=C(/C=C/P(C2=CC=CC=C2)(C3=CC=CC=C3)=O)CCCC1)(C4=CC=CC=C4)C5=CC=CC=C5,"1H NMR (CDCl3, 500 MHz): δ 1.69 (s, 4H), 2.39 (s, 4H), 6.38 (dd, J = 17.0 and 20.8 Hz, 2H), 7.44–7.49 (m, 8H), 7.51–7.54 (m, 4H), 7.57 (dd, J = 17.3 and 19.8 Hz, 2H), 7.67–7.71 (m, 8H)","13C NMR (CDCl3, 126 MHz): δ 21.8, 26.7, 120.9 (d, J = 103.5 Hz), 128.6 (d, J = 12.7 Hz), 131.4 (d, J = 10.0 Hz), 131.8 (d, J = 2.7 Hz), 132.7 (d, J = 105.4 Hz), 137.4 (d, J = 18.2 Hz), 143.4 (d, J = 5.5 Hz)","CDCl3, 500 MHz","1.69 (s, 4H), 2.39 (s, 4H), 6.38 (dd, J = 17.0 and 20.8 Hz, 2H), 7.44–7.49 (m, 8H), 7.51–7.54 (m, 4H), 7.57 (dd, J = 17.3 and 19.8 Hz, 2H), 7.67–7.71 (m, 8H)","CDCl3, 126 MHz","21.8, 26.7, 120.9, 128.6, 131.4, 131.8, 132.7, 137.4, 143.4",N/A,N/A,N/A,N/A,N/A,N/A,N/A
PMC6222482,"3.2.1. (1,3-Dibenzyl-4,5-diphenylimidazol-2-ylidene)gold(I) Chloride (1) Prepared according to literature method [3]. 1H-NMR (300 MHz, CDCl3, δ ppm): 7.30 (t, J = 7.4 Hz, 2H, CHbenzyl), 7.25–7.16 (m, 10H, CHbenzyl + CHphenyl), 7.06–6.92 (m, 8H, CHphenyl), 5.44 (s, 4H, CH2). 13C-NMR (101 MHz, CDCl3, δ ppm): 171.6 (NCN), 135.8, 132.2, 130.9, 129.5, 128.8, 128.7, 128.2, 127.6, 127.4 (CHimidazol + CHphenyl + CHbenzyl), 53.2 (CH2).","(1,3-Dibenzyl-4,5-diphenylimidazol-2-ylidene)gold(I) Chloride",[Au-]=C1N(CC2=CC=CC=C2)C(C3=CC=CC=C3)=C(C4=CC=CC=C4)N1CC5=CC=CC=C5.[Cl-],"1H-NMR (300 MHz, CDCl3, δ ppm): 7.30 (t, J = 7.4 Hz, 2H, CHbenzyl), 7.25–7.16 (m, 10H, CHbenzyl + CHphenyl), 7.06–6.92 (m, 8H, CHphenyl), 5.44 (s, 4H, CH2)","13C-NMR (101 MHz, CDCl3, δ ppm): 171.6 (NCN), 135.8, 132.2, 130.9, 129.5, 128.8, 128.7, 128.2, 127.6, 127.4 (CHimidazol + CHphenyl + CHbenzyl), 53.2 (CH2)","300 MHz, CDCl3, δ ppm","7.30 (t, J = 7.4 Hz, 2H, CHbenzyl), 7.25–7.16 (m, 10H, CHbenzyl + CHphenyl), 7.06–6.92 (m, 8H, CHphenyl), 5.44 (s, 4H, CH2)","101 MHz, CDCl3, δ ppm","171.6, 135.8, 132.2, 130.9, 129.5, 128.8, 128.7, 128.2, 127.6, 127.4, 53.2",N/A,N/A,N/A,N/A,N/A,N/A,N/A
PMC9600924,"650 mg of compound 1 (1.73 mmol, 1 eq.) and 770 mg of Lawesson’s reagent (1.90 mmol, 1.1 eq.) were suspended in 50 mL of dry THF. After a few minutes, the suspension turned into a deep orange solution and the suspension was then refluxed under argon for 5 h. THF was then evaporated under reduced pressure yielding a crude, which was purified by column chromatography using methanol/chloroform (1/1), affording 525 mg of the titled product as an orange solid (80% yield). 1H NMR (300 MHz, CDCl3) δ 7.98 (d, JH-F = 12.0 Hz, Ar-H), 7.71 (s, 1H, Vinyl-H), 4.83–4.06 (m, 3H, O-CH2, and CH), 3.81 (s, 3H, O-CH3), 3.32 (m, 4H, piperazine-CH2), 2.54 (m, 4H, piperazine-CH2), 2.34 (s, 3H, N-CH3), 1.45 (m, 3H, C-CH3). 13C NMR (75 MHz,) δ 189.11, 166.58, 156.71 (d, JC-F = 246.9 Hz), 138.88 (d, JC-F = 7.0 Hz), 136.83, 131.77 (d, JC-F = 14.1 Hz), 130.11 (d, JC-F = 9.8 Hz), 124.53, 120.10, 108.85 (d, JC-F = 26.2 Hz), 67.79, 55.56, 52.16, 50.31, 50.26, 46.24, 18.47. HRMS-ESI (m/z): [M + H]+ calculated for C19H23FN3O3S 392.1366, found 392.1450.",N/A,N/A,"1H NMR (300 MHz, CDCl3) δ 7.98 (d, JH-F = 12.0 Hz, Ar-H), 7.71 (s, 1H, Vinyl-H), 4.83–4.06 (m, 3H, O-CH2, and CH), 3.81 (s, 3H, O-CH3), 3.32 (m, 4H, piperazine-CH2), 2.54 (m, 4H, piperazine-CH2), 2.34 (s, 3H, N-CH3), 1.45 (m, 3H, C-CH3)","13C NMR (75 MHz,) δ 189.11, 166.58, 156.71 (d, JC-F = 246.9 Hz), 138.88 (d, JC-F = 7.0 Hz), 136.83, 131.77 (d, JC-F = 14.1 Hz), 130.11 (d, JC-F = 9.8 Hz), 124.53, 120.10, 108.85 (d, JC-F = 26.2 Hz), 67.79, 55.56, 52.16, 50.31, 50.26, 46.24, 18.47","300 MHz, CDCl3","7.98 (d, JH-F = 12.0 Hz, Ar-H), 7.71 (s, 1H, Vinyl-H), 4.83–4.06 (m, 3H, O-CH2, and CH), 3.81 (s, 3H, O-CH3), 3.32 (m, 4H, piperazine-CH2), 2.54 (m, 4H, piperazine-CH2), 2.34 (s, 3H, N-CH3), 1.45 (m, 3H, C-CH3)","75 MHz,","189.11, 166.58, 156.71, 138.88, 136.83, 131.77, 130.11, 124.53, 120.10, 108.85, 67.79, 55.56, 52.16, 50.31, 50.26, 46.24, 18.47",36286031.0,Curr Issues Mol Biol. 2022 Oct 3; 44(10):4626-4638,Curr Issues Mol Biol,2022.0,CC BY,2022-10-27 23:20:58,no
PMC6264435,"(R,E)-Methyl 4-(4-methoxybenzyloxy)-3-methyl-6-oxohex-2-enoate (segment A, 2). To a solution of 9 (0.33 g, 0.62 mmol) in THF (6 mL) was added reagent (TBAF-AcOH-H2O= 1:1:5 0.1 M in THF, 0.3 mmol) at room temperature; the mixture was stirred at the same temperature overnight. After the addition of cold water, the mixture was extracted with Et2O. The organic layer was dried (Na2SO4) and concentrated in vacuo. The residue was purified by silica gel column chromatography (hexane-ethyl acetate 1:1) to give an alcohol (0.16 g, 88%) as a colorless oil: [α]23D +68.7 (c 0.99, CHCl3); IR (film) 3429, 1718, 1654, 1613, 1513, 1156, 1035 cm−1; 1H-NMR (270 MHz) δ 1.84 (2H, m), 2.15 (3H, d, J = 1.3 Hz), 3.73 (5H, m), 3.81 (3H, s), 3.98 (1H, dd, J = 9.1, 3.8 Hz), 4.20 (1H, d, J = 11.2 Hz), 4.48 (1H, d, J = 11.2 Hz), 5.95 (1H, s), 6.89 (2H, m), 7.23 (2H, m); 13C-NMR (67.5 MHz) δ 14.4, 29.7, 36.3, 51.1, 55.2, 60.4, 70.6, 82.03, 113.9, 116.6, 128.3, 129.5, 129.6, 157.7, 159.4, 166.8. ESI-MS: calcd for C16H22O5Na 317.1365 (M+Na)+, found, m/z 317.1363.","(R,E)-Methyl 4-(4-methoxybenzyloxy)-3-methyl-6-oxohex-2-enoate",O=C(OC)/C=C(C)/[C@H](OCC1=CC=C(OC)C=C1)CC=O,"1H-NMR (270 MHz) δ 1.84 (2H, m), 2.15 (3H, d, J = 1.3 Hz), 3.73 (5H, m), 3.81 (3H, s), 3.98 (1H, dd, J = 9.1, 3.8 Hz), 4.20 (1H, d, J = 11.2 Hz), 4.48 (1H, d, J = 11.2 Hz), 5.95 (1H, s), 6.89 (2H, m), 7.23 (2H, m)","13C-NMR (67.5 MHz) δ 14.4, 29.7, 36.3, 51.1, 55.2, 60.4, 70.6, 82.03, 113.9, 116.6, 128.3, 129.5, 129.6, 157.7, 159.4, 166.8",270 MHz,"1.84 (2H, m), 2.15 (3H, d, J = 1.3 Hz), 3.73 (5H, m), 3.81 (3H, s), 3.98 (1H, dd, J = 9.1, 3.8 Hz), 4.20 (1H, d, J = 11.2 Hz), 4.48 (1H, d, J = 11.2 Hz), 5.95 (1H, s), 6.89 (2H, m), 7.23 (2H, m)",67.5 MHz,"14.4, 29.7, 36.3, 51.1, 55.2, 60.4, 70.6, 82.03, 113.9, 116.6, 128.3, 129.5, 129.6, 157.7, 159.4, 166.8",N/A,N/A,N/A,N/A,N/A,N/A,N/A
PMC6271139,"3.4. Preparation of 2-Amino-6-(tert-butyl)phenol 2-(tert-Butyl)-6-nitrophenol [19] (2 g, 10.2 mmol) was dissolved in anhydrous methanol (40 mL) in a Parr hydrogenator glass vessel. To this, 10% Pd/C (0.10 g, 0.1 equiv.) was slowly added. The hydrogen gas pressure was adjusted to 40 psi on the Parr hydrogenator. This reaction mixture was allowed to shake for 16 h, and then the volatiles were removed under vacuum. The dried mixture was then taken into glovebox, dissolved in THF, and filtered through Celite. The volatiles were removed under vacuum to yield white powder, which could be sublimed under reduced pressure. Yield: 1.04 g, 62%. 1H-NMR (500 MHz, chloroform-d) δ 6.91 (d, J = 7.8 Hz, 1H), 6.81 (d, J = 7.6 Hz, 1H), 6.74 (t, J = 7.8 Hz, 1H), 4.22 (s, 2H), 1.42 (s, 10H). 13C-NMR (500 MHz, toluene-d8) δ C, 34.82, CH, 146.7, 138.1, 134.1, 120.4, 118.4; CH3, 29.5.",2-Amino-6-(tert-butyl)phenol,OC1=C(C(C)(C)C)C=CC=C1N,"1H-NMR (500 MHz, chloroform-d) δ 6.91 (d, J = 7.8 Hz, 1H), 6.81 (d, J = 7.6 Hz, 1H), 6.74 (t, J = 7.8 Hz, 1H), 4.22 (s, 2H), 1.42 (s, 10H)","13C-NMR (500 MHz, toluene-d8) δ C, 34.82, CH, 146.7, 138.1, 134.1, 120.4, 118.4; CH3, 29.5","500 MHz, chloroform-d","6.91 (d, J = 7.8 Hz, 1H), 6.81 (d, J = 7.6 Hz, 1H), 6.74 (t, J = 7.8 Hz, 1H), 4.22 (s, 2H), 1.42 (s, 10H)","500 MHz, toluene-d8","34.82, 146.7, 138.1, 134.1, 120.4, 118.4, 29.5",25185067.0,Molecules. 2014 Sep 2; 19(9):13603-13613,Molecules,2014.0,CC BY,2021-01-05 22:01:49,no
PMC6255039,"trans-2,4′-Bis[(hydroxyimino)methyl]-1,1′-(but-2-ene-1,4-diyl)bispyridinium dibromide (K053): yield 68%; m.p. 194-196 °C; 1H-NMR δ: 5.52 (d, 2H, J = 4.5 Hz, CH2), 5.89 (d, 2H, J = 8 Hz, CH2), 6.03 (dt, 1H, J = 16, 4.5 Hz, CH=), 6.34 (dt, 1H, J = 16, 8 Hz, CH=), 8.07 (t, 1H, J = 6 Hz, arom H-5), 8.21 (d, 1H, J = 6 Hz, arom H-3), 8.24 (d, 2H, J = 6 Hz, arom H-3′, H-5′), 8.38 (s, 1H, CH=N), 8.61 (t, 1H, J = 6 Hz, arom H-4), 8.63 (s, 1H, CH=N), 8.85 (d, 1H, J = 6 Hz, arom H-6), 8.87 (d, 2H, J = 6 Hz, arom H-2′, H-6′). The signals of =NOH disappeared in deuterated solvent; 13C-NMR δ: 48.37 (CH2), 62.23 (CH2), 126.94 (CH=), 126.96 (CH=), 127.02 (CH-3′,5′), 129.90 (CH-3), 132.85 (CH-5), 146.95 (CH-2′,6′), 146.99 (CH-6), 148.18 (C-4′), 148.21 (CH-4), 148.74 (CH=N), 151.41 (CH=N), 157.37 (C-2).","trans-2,4′-Bis[(hydroxyimino)methyl]-1,1′-(but-2-ene-1,4-diyl)bispyridinium dibromide",N/A,"1H-NMR δ: 5.52 (d, 2H, J = 4.5 Hz, CH2), 5.89 (d, 2H, J = 8 Hz, CH2), 6.03 (dt, 1H, J = 16, 4.5 Hz, CH=), 6.34 (dt, 1H, J = 16, 8 Hz, CH=), 8.07 (t, 1H, J = 6 Hz, arom H-5), 8.21 (d, 1H, J = 6 Hz, arom H-3), 8.24 (d, 2H, J = 6 Hz, arom H-3′, H-5′), 8.38 (s, 1H, CH=N), 8.61 (t, 1H, J = 6 Hz, arom H-4), 8.63 (s, 1H, CH=N), 8.85 (d, 1H, J = 6 Hz, arom H-6), 8.87 (d, 2H, J = 6 Hz, arom H-2′, H-6′)","13C-NMR δ: 48.37 (CH2), 62.23 (CH2), 126.94 (CH=), 126.96 (CH=), 127.02 (CH-3′,5′), 129.90 (CH-3), 132.85 (CH-5), 146.95 (CH-2′,6′), 146.99 (CH-6), 148.18 (C-4′), 148.21 (CH-4), 148.74 (CH=N), 151.41 (CH=N), 157.37 (C-2)",N/A,"5.52 (d, 2H, J = 4.5 Hz, CH2), 5.89 (d, 2H, J = 8 Hz, CH2), 6.03 (dt, 1H, J = 16, 4.5 Hz, CH=), 6.34 (dt, 1H, J = 16, 8 Hz, CH=), 8.07 (t, 1H, J = 6 Hz, arom H-5), 8.21 (d, 1H, J = 6 Hz, arom H-3), 8.24 (d, 2H, J = 6 Hz, arom H-3′, H-5′), 8.38 (s, 1H, CH=N), 8.61 (t, 1H, J = 6 Hz, arom H-4), 8.63 (s, 1H, CH=N), 8.85 (d, 1H, J = 6 Hz, arom H-6), 8.87 (d, 2H, J = 6 Hz, arom H-2′, H-6′)",N/A,"48.37, 62.23, 126.94, 126.96, 127.02, 129.90, 132.85, 146.95, 146.99, 148.18, 148.21, 148.74, 151.41, 157.37",20032868.0,Molecules. 2009 Dec 1; 14(12):4915-4921,Molecules,2009.0,CC BY,2021-01-05 21:51:13,no
PMC6099623,"5-(5-Fluoro-2-oxoindolin-3-ylidene)-3-(p-tolyl)-2-(p-tolylimino)thiazolidin-4-one (4i) Orange powder (yield 75%), m.p. > 300 °C; IR (KBr, ν cm−1): 3290 (NH) and 1686 (C=O); 1H-NMR (DMSO-d6, 400 MHz) δ ppm: 2.32 (s, 3H, -CH3), 2.41 (s, 3H, -CH3), 6.87 (d, J = 8.2 Hz, 2H, Ar-H), 6.92–6.95 (m, 1H, Ar-H), 7.26–7.15 (m, 3H, Ar-H), 7.38 (d, J = 8.3 Hz, 2H, Ar-H), 7.44 (d, J = 8.3 Hz, 2H, Ar-H), 8.57 (dd, J = 10.4, 2.7 Hz, 1H, Ar-H), 11.23 (s, 1H, NH isatin, D2O exchangeable); 13C-NMR (DMSO-d6, 100 MHz) δ ppm: 31.16 (2C), 118.67, 121.16 (2C), 121.30, 124.30, 128.77 (2C), 130.00 (2C), 130.33 (2C), 131.84, 132.32, 134.11, 134.28, 138.76, 140.06, 145.54, 153.37, 155.40, 156.73, 165.92, 168.63; MS, m/z [%]: 443 [M+, 100]; Anal. Calcd. for C25H18FN3O2S: C, 67.71; H, 4.09; N, 9.47; found C, 68.03; H, 4.35; N, 9.29; HRMS m/z 444.11771 M+ + 1, calcd for C25H18FN3O2S: 444.11765.",5-(5-Fluoro-2-oxoindolin-3-ylidene)-3-(p-tolyl)-2-(p-tolylimino)thiazolidin-4-one,O=C1N(C2=CC=C(C)C=C2)C(SC1=C3C(NC4=C3C=C(F)C=C4)=O)=NC5=CC=C(C)C=C5,"1H-NMR (DMSO-d6, 400 MHz) δ ppm: 2.32 (s, 3H, -CH3), 2.41 (s, 3H, -CH3), 6.87 (d, J = 8.2 Hz, 2H, Ar-H), 6.92–6.95 (m, 1H, Ar-H), 7.26–7.15 (m, 3H, Ar-H), 7.38 (d, J = 8.3 Hz, 2H, Ar-H), 7.44 (d, J = 8.3 Hz, 2H, Ar-H), 8.57 (dd, J = 10.4, 2.7 Hz, 1H, Ar-H), 11.23 (s, 1H, NH isatin, D2O exchangeable)","13C-NMR (DMSO-d6, 100 MHz) δ ppm: 31.16 (2C), 118.67, 121.16 (2C), 121.30, 124.30, 128.77 (2C), 130.00 (2C), 130.33 (2C), 131.84, 132.32, 134.11, 134.28, 138.76, 140.06, 145.54, 153.37, 155.40, 156.73, 165.92, 168.63","DMSO-d6, 400 MHz","2.32 (s, 3H, -CH3), 2.41 (s, 3H, -CH3), 6.87 (d, J = 8.2 Hz, 2H, Ar-H), 6.92–6.95 (m, 1H, Ar-H), 7.26–7.15 (m, 3H, Ar-H), 7.38 (d, J = 8.3 Hz, 2H, Ar-H), 7.44 (d, J = 8.3 Hz, 2H, Ar-H), 8.57 (dd, J = 10.4, 2.7 Hz, 1H, Ar-H), 11.23 (s, 1H, NH isatin, D2O exchangeable)","DMSO-d6, 100 MHz","31.16, 118.67, 121.16, 121.30, 124.30, 128.77, 130.00, 130.33, 131.84, 132.32, 134.11, 134.28, 138.76, 140.06, 145.54, 153.37, 155.40, 156.73, 165.92, 168.63",29895744.0,Molecules. 2018 Jun 12; 23(6):1420,Molecules,2018.0,CC BY,2021-01-05 20:20:20,no
PMC9230136,"Following general procedure C, using 3′,4′,5′-trimethoxyaniline as the aniline, the crude residue was purified by flash chromatography, using ethyl acetate/petroleum ether 7:3 as eluent, to furnish 7c as a purple solid. Yield: 80%, mp 248 °C. 1H-NMR (DMSO-d6) δ: 2.39 (s, 3H), 2.44 (s, 3H), 3.70 (s, 3H), 3.80 (s, 6H), 6.45 (s, 1H), 6.82 (s, 2H), 7.36 (d, J = 8.0 Hz, 2H), 8.14 (d, J = 8.0 Hz, 2H), 9.96 (bs, 1H). 13C-NMR (DMSO-d6) δ: 20.95, 24.70, 55.94 (2C), 60.00, 89.58, 102.42 (2C), 126.71 (2C), 128.02, 129.26 (2C), 132.40, 135.49, 139.82, 145.66, 153.17 (2C), 156.07, 163.05, 164.06. MS (ESI): [M+1]+ = 406.54. Anal. calcd for C22H23N5O3. C, 65.17; H, 5.72; N, 17.27; found: C, 64.97; H, 5.61; N, 17.11.",7c,N/A,"1H-NMR (DMSO-d6) δ: 2.39 (s, 3H), 2.44 (s, 3H), 3.70 (s, 3H), 3.80 (s, 6H), 6.45 (s, 1H), 6.82 (s, 2H), 7.36 (d, J = 8.0 Hz, 2H), 8.14 (d, J = 8.0 Hz, 2H), 9.96 (bs, 1H)","13C-NMR (DMSO-d6) δ: 20.95, 24.70, 55.94 (2C), 60.00, 89.58, 102.42 (2C), 126.71 (2C), 128.02, 129.26 (2C), 132.40, 135.49, 139.82, 145.66, 153.17 (2C), 156.07, 163.05, 164.06",DMSO-d6,"2.39 (s, 3H), 2.44 (s, 3H), 3.70 (s, 3H), 3.80 (s, 6H), 6.45 (s, 1H), 6.82 (s, 2H), 7.36 (d, J = 8.0 Hz, 2H), 8.14 (d, J = 8.0 Hz, 2H), 9.96 (bs, 1H)",DMSO-d6,"20.95, 24.70, 55.94, 60.00, 89.58, 102.42, 126.71, 128.02, 129.26, 132.40, 135.49, 139.82, 145.66, 153.17, 156.07, 163.05, 164.06",35745764.0,Pharmaceutics. 2022 Jun 2; 14(6):1191,Pharmaceutics,2022.0,CC BY,2022-06-25 23:26:18,no
PMC10104933,"(4-(2,2,2-trifluoroacetamido)phenyl)sulfamic acid (2b): 1H NMR: δ (ppm) 5.12 (s, br, 1H, SO3H), 6.82 (d, J = 8.4 Hz, 1H), 7.36 (d, J = 8.4 Hz, 1H), 9.08 (s, br, 1H), 10.61 (s, br, 1H); 13C NMR (75 MHz, DMSO-d6): 23.8, 116.2 (2xC), 122.1 (2xC), 128.1, 133.5, 138.0, 167.2. m/z (HRMS): calcd. for C8H7F3N2O4S: 284.0079, found 285.0103 for [M + H]+.","(4-(2,2,2-trifluoroacetamido)phenyl)sulfamic acid",O=S(O)(NC1=CC=C(NC(C(F)(F)F)=O)C=C1)=O,"1H NMR: δ (ppm) 5.12 (s, br, 1H, SO3H), 6.82 (d, J = 8.4 Hz, 1H), 7.36 (d, J = 8.4 Hz, 1H), 9.08 (s, br, 1H), 10.61 (s, br, 1H)","13C NMR (75 MHz, DMSO-d6): 23.8, 116.2 (2xC), 122.1 (2xC), 128.1, 133.5, 138.0, 167.2",N/A,"5.12 (s, br, 1H, SO3H), 6.82 (d, J = 8.4 Hz, 1H), 7.36 (d, J = 8.4 Hz, 1H), 9.08 (s, br, 1H), 10.61 (s, br, 1H)","75 MHz, DMSO-d6","23.8, 116.2, 122.1, 128.1, 133.5, 138.0, 167.2",N/A,N/A,N/A,N/A,N/A,N/A,N/A
PMC6257228,"4.4. Preparation of (2R,3S,4R)-N-Benzyl-2-phenylsulfonylmethyl-3,4-isopropylidenedioxypyrrolidine (9) Scheme 2, step e: LiAlH4 (7 mg, 0.19 mmol) was added to a solution of 11 (38 mg, 0.1 mmol) in dry THF (1 mL) at 0 °C. The resulting mixture was stirred for 1h, allowing to warm to rt, whereupon the reaction was quenched with wet ether, dried (Na2SO4), filtered, and concentrated. The resulting crude residue was purified by flash chromatography (silica gel, n-hexane/EtOAc 8:2) to yield benzyl derivative 9 (10 mg, 30%). IR (film) ν (cm−1) 2983, 2942, 1454, 1377, 1307, 1209, 1148, 1086, 1054; 1H-NMR (400 MHz) δ = 7.90–7.15 (m, 10H), 4.70 (m, 1H), 4.64 (m, 1H), 3.81 (d, J = 13.3 Hz, 1H), 3.55 (d, J = 13.3 Hz, 1H), 3.32–3.27 (m, 2H), 3.13 (dd, J = 13.5 and 9.0 Hz, 1H), 2.87 (dd, J = 10.7 and 5.3 Hz, 1H), 2.68 (d, J = 10.7 Hz, 1H), 1.50 (s, 3H),1.28 (s, 3H); 13C-NMR (100 MHz) δ = 139.4, 137.0, 133.7, 129.2, 128.3, 128.1, 127.1, 112.4, 84.3, 78.7, 63.4, 57.3, 56.6, 55.1, 27.0, 25.0; HRMS (ESI) C21H25NO4S requires (M+Na) 410.1402; found 410.1397; [α]D20 = + 20.2 (c 1.0, CHCl3).","(2R,3S,4R)-N-Benzyl-2-phenylsulfonylmethyl-3,4-isopropylidenedioxypyrrolidine",CC1(O[C@@]2([H])[C@H](CS(=O)(C3=CC=CC=C3)=O)N(CC4=CC=CC=C4)C[C@@]2([H])O1)C,"1H-NMR (400 MHz) δ = 7.90–7.15 (m, 10H), 4.70 (m, 1H), 4.64 (m, 1H), 3.81 (d, J = 13.3 Hz, 1H), 3.55 (d, J = 13.3 Hz, 1H), 3.32–3.27 (m, 2H), 3.13 (dd, J = 13.5 and 9.0 Hz, 1H), 2.87 (dd, J = 10.7 and 5.3 Hz, 1H), 2.68 (d, J = 10.7 Hz, 1H), 1.50 (s, 3H),1.28 (s, 3H)","13C-NMR (100 MHz) δ = 139.4, 137.0, 133.7, 129.2, 128.3, 128.1, 127.1, 112.4, 84.3, 78.7, 63.4, 57.3, 56.6, 55.1, 27.0, 25.0",400 MHz,"7.90–7.15 (m, 10H), 4.70 (m, 1H), 4.64 (m, 1H), 3.81 (d, J = 13.3 Hz, 1H), 3.55 (d, J = 13.3 Hz, 1H), 3.32–3.27 (m, 2H), 3.13 (dd, J = 13.5 and 9.0 Hz, 1H), 2.87 (dd, J = 10.7 and 5.3 Hz, 1H), 2.68 (d, J = 10.7 Hz, 1H), 1.50 (s, 3H),1.28 (s, 3H)",100 MHz,"139.4, 137.0, 133.7, 129.2, 128.3, 128.1, 127.1, 112.4, 84.3, 78.7, 63.4, 57.3, 56.6, 55.1, 27.0, 25.0",20335997.0,Molecules. 2010 Mar 9; 15(3):1501-1512,Molecules,2010.0,CC BY,2021-01-05 21:52:35,no
